0.655937795798183	0.6079019739300819	0.9120256911236341	0.4224998400929485	0.6202514422027698	0.2376862362872405	0.8763652649185429	0.3675688190624743	0.9199408991094964	0.7144077611563395	19.14335274500379
0.8316913072695058	0.43757143348133265	0.9949867835126319	0.31943614659840835	0.9438059614594526	0.23585928825250801	0.031031356089014195	0.08388817440018725	0.32664781196598935	0.03132950500802145	19.416446016603636
0.45179056107661386	0.8782527492108315	0.40528009383023533	0.8639030948695873	0.6252020801488001	0.8380065847143164	0.8745461517751058	0.017013501748868842	0.20601200757518912	0.690956135892817	19.492475325139974
0.8541793700946079	0.8269384008754371	0.7438466573556313	0.7221908629184548	0.9634020726905788	0.8193374241878505	0.7112536036574586	0.405787437091676	0.4410378161999775	0.5602451746759088	21.762385342583894
0.8614369791906715	0.9137065082039936	0.03697967345609421	0.999479634125813	0.4572456295510753	0.3702308969165845	0.946310638678451	0.42231291100716173	0.6981640827358758	0.9070493503238064	24.18072980036927
0.6039686332664601	0.04382472614793498	0.6708411394841073	0.5155502466063803	0.19602593141589486	0.28657850770710325	0.9972274812756673	0.7359608221494275	0.31208028135385235	0.9733412048503239	7.063711018181224
0.8873169234195353	0.37609755703550507	0.41088339235719773	0.04983820623743129	0.4053044257837527	0.9886395736008161	0.1497779909702468	0.767551441302369	0.8139760795981104	0.9009710676350517	10.543353779843002
0.47506539614449217	0.10196316746243184	0.2145610175952729	0.593690082052257	0.6931108586836179	0.5601799492809914	0.2711418312839008	0.1036262464521659	0.5412977918684493	0.5298134490806462	11.257993195353768
0.6400637598886327	0.8876040296524411	0.3376498067897733	0.038348017806640655	0.5905643699774749	0.7621265806244092	0.9760680999989616	0.5438996348281157	0.28874070147322795	0.359616804630562	14.664295015175199
0.873091127255901	0.8850375124129569	0.7279496227659927	0.27500766186918957	0.6811849628741659	0.6281390445895485	0.7401298392038687	0.5256399626865657	0.5326420206911862	0.541057588211893	14.539786415595898
0.7062814603840069	0.7638319570710916	0.4628612335750609	0.06305715697358505	0.46507539495711314	0.40536514750578057	0.19744647948138183	0.902528803475969	0.7487409299089854	0.5409209887404334	13.175440314618694
0.5716487945699493	0.9475260702829547	0.9062380943277558	0.10417532163151844	0.16050984645797806	0.505267908985271	0.6186759332775654	0.10403176988687557	0.23713263605232215	0.18398459699175573	15.1594641591866
0.5625670042412698	0.9854485379226577	0.06331660183714793	0.12107727040265348	0.39812708945706765	0.12525159002213748	0.16234006505412713	0.824288966968166	0.32301102679571947	0.6735089531460529	16.611050367331465
